ID	ddm1_f2_1	ddm1_f3_1	ddm1_f4_1	ddm1_f4_2	ddm1_f5_1	h1_f4_1	h1ddm1_f10_1	h1ddm1_f11_1	h1ddm1_f11_2	h1ddm1_f2_1	h1ddm1_f2_2	h1ddm1_f3_1	h1ddm1_f3_2	h1ddm1_f3_3	h1ddm1_f4_1	h1ddm1_f4_2	h1ddm1_f5_1	h1ddm1_f5_2	h1ddm1_f6_1	h1ddm1_f6_2	h1ddm1_f7_1	h1ddm1_f7_2	h1ddm1_f8_1	h1ddm1_f8_2	h1ddm1_f9_1	h1ddm1_f9_2	h1ddm1cmt2_f2_1	h1ddm1cmt2_f3_1	h1ddm1cmt2_f3_2	h1ddm1cmt2_f4_1	h1ddm1cmt2_f4_2	h1ddm1cmt2_f4_3	h1ddm1cmt2_f5_1	h1ddm1cmt2_f5_2	h1ddm1cmt2_f5_3	h1ddm1cmt2_f6_1	h1ddm1cmt2_f6_2	h1ddm1cmt2_f7_1	h1ddm1cmt2_f7_2	h1ddm1cmt3_f3_1	h1ddm1cmt3_f4_1	h1ddm1cmt3_f4_2	h1ddm1cmt3_f4_3	h1ddm1cmt3_f5_1	h1ddm1cmt3_f5_2	h1ddm1cmt3_f6_1	h1ddm1cmt3_f6_2	h1ddm1cmt3_f7_1	h1ddm1cmt3_f7_2	h1ddm1drm2_f2_1	h1ddm1drm2_f3_1	h1ddm1drm2_f3_2	h1ddm1drm2_f4_1	h1ddm1drm2_f4_2	h1ddm1drm2_f5_1	h1ddm1drm2_f5_2	h1ddm1drm2_f6_1	h1ddm1drm2_f6_2	h1ddm1drm2_f7_1	h1ddm1drm2_f7_2	wt_f3_1	wt_f4_1	met1_f3_1
AT1TE38530	0.226083707	0.209947183	0.346948096	0.148431802	0.182990589	0.927611169	0.501108498	0.513277459	0.570595585	0.607435554	0.596831982	0.567802444	0.568823382	0.545342726	0.544829069	0.520512451	0.530664148	0.487107864	0.553857351	0.486261192	0.516358464	0.499040307	0.504648343	0.504028746	0.507391438	0.512072558	0.644757744	0.571586308	0.586849107	0.548499794	0.565760631	0.544848485	0.55991397	0.352749688	0.547630445	0.522845147	0.485856905	0.526451244	0.531198102	0.630444544	0.614160442	0.599256506	0.585596222	0.527643785	0.477320899	0.575174825	0.495271868	0.541284404	0.558401639	0.577225388	0.45004583	0.475308642	0.327995099	0.321535022	0.26336478	0.286415158	0.259693166	0.281200908	0.251483561	0.270384918	0.780768153	0.785388128	0.018477458
AT1TE38940	0.112796209	0.090146751	0.164800484	0.086310719	0.050236967	0.958439898	0.129052765	0.139032661	0.138253638	0.514691943	0.552249637	0.417023763	0.474279254	0.435169178	0.425708061	0.457280727	0.317214155	0.364558938	0.378732702	0.385594238	0.406100218	0.299460432	0.382026843	0.47612191	0.143081761	0.219368097	0.615534929	0.466279589	0.412886969	0.273015873	0.390932983	0.330195258	0.404310753	0.279033995	0.34220221	0.239505082	0.198142415	0.19803516	0.138309966	0.168894289	0.087108014	0.10989011	0.114770798	0.088317107	0.092679651	0.133547009	0.06587473	0.103526735	0.115963855	0.525335151	0.271576525	0.313669065	0.157772622	0.290003951	0.097359736	0.121275121	0.057561486	0.109852386	0.06602928	0.083611111	0.88437281	0.853152434	0.002565418
AT1TE39515	0.418604651	0.235443038	0.265634113	0.185360094	0.167134831	0.945143885	0.495246718	0.484695394	0.486754967	0.746328438	0.7050673	0.63799939	0.657718121	0.604902368	0.471147318	0.535095716	0.374563242	0.407407407	0.433646813	0.407000686	0.456359102	0.468937876	0.464793388	0.525241676	0.533333333	0.466955153	0.796324655	0.657524613	0.657490397	0.56921944	0.554488364	0.624020888	0.461364493	0.45014027	0.492176387	0.446314103	0.510989011	0.565922921	0.508183306	0.425347222	0.542857143	0.466666667	0.471994965	0.422564103	0.390820584	0.445672192	0.361921098	0.425969913	0.382475661	0.748888889	0.556917688	0.541414141	0.383841559	0.418064516	0.348600509	0.266486486	0.253347065	0.26824147	0.220630372	0.139018088	0.868501529	0.838675214	0.007407407
AT1TE39880	0.090604027	0.097826087	0.058285271	0.035326087	0.062962963	0.904814004	0.22925885	0.201	0.233393178	0.532655576	0.529126214	0.376950016	0.388224471	0.40843949	0.361252115	0.271344455	0.276031703	0.222140221	0.291005291	0.239342806	0.2283054	0.266304348	0.218146718	0.213474026	0.234285714	0.2195	0.550763702	0.498098859	0.399553571	0.30713128	0.304277643	0.316181954	0.267973856	0.401840491	0.341968912	0.247634069	0.222891566	0.124697337	0.264390244	0.46866485	0.429850746	0.407303371	0.329528158	0.31748072	0.299236641	0.236790607	0.299363057	0.229050279	0.288629738	0.610964912	0.533936652	0.426710098	0.348077718	0.380614657	0.293255132	0.289609433	0.295711061	0.274317705	0.24009901	0.300686213	0.78930131	0.768539326	0.002699055
AT1TE40355	0.043478261	0.051020408	0.043021282	0.01446281	0.02688172	0.931578947	0.012162162	0.011158798	0.014227642	0.184494968	0.289487871	0.0996483	0.114213198	0.075024201	0.034914951	0.048672566	0.025212947	0.017870439	0.041884817	0.043589744	0.010449796	0.030181087	0.018391788	0.035747021	0.011871508	0.028538148	0.207885305	0.086206897	0.09083045	0.080229226	0.058937198	0.048986486	0.090590298	0.072967864	0.077872745	0.031896552	0.047619048	0.026481715	0.043248945	0.073619632	0.020242915	0.026706231	0.048927039	0.039619651	0.014842301	0.064039409	0.011627907	0.028077754	0.026365348	0.233062331	0.192982456	0.112627986	0.041344843	0.071167883	0.034313725	0.030903328	0.04962406	0.040454223	0.018518519	0.033063924	0.787937743	0.726480836	0.021428571
AT1TE40940	0.064705882	0.124203822	0.049212032	0.01911589	0.047086521	0.9543379	0.389397906	0.413209955	0.417962003	0.499569831	0.511711712	0.335276968	0.346008562	0.431749422	0.42011571	0.326078354	0.33361962	0.304930589	0.3	0.305375074	0.355567158	0.331041257	0.392532924	0.362993299	0.424865143	0.408316116	0.514681892	0.429266597	0.471948125	0.408410322	0.423941005	0.398500417	0.414828545	0.314336401	0.432018259	0.380726698	0.377643505	0.394532693	0.42616179	0.539893617	0.404423381	0.340026774	0.454545455	0.324215607	0.356435644	0.378698225	0.432550044	0.399538106	0.422330097	0.541589337	0.368518519	0.380619381	0.246435162	0.270833333	0.246753247	0.250509758	0.176441838	0.174421769	0.205145719	0.167943806	0.863804981	0.828376206	0.009433962
AT1TE40955	0.058608059	0.060483871	0.057232477	0.026918317	0.033430233	0.939193257	0.40813686	0.419454293	0.454234388	0.533290134	0.524593301	0.491108787	0.487192623	0.476263108	0.445076586	0.4082397	0.43142936	0.399236641	0.3812045	0.419182188	0.384180791	0.390426328	0.410701876	0.401169827	0.432417274	0.430458804	0.569052419	0.509391771	0.506454518	0.452920523	0.475587703	0.441896498	0.44047619	0.337695337	0.419761991	0.420829805	0.424068768	0.438770899	0.417744253	0.468571429	0.45045045	0.38962766	0.443296009	0.358649789	0.355205047	0.409043113	0.39832636	0.376709926	0.435598706	0.554808984	0.352941176	0.406504065	0.301873818	0.298534799	0.264619883	0.286690647	0.26659857	0.273288275	0.2674756	0.26379085	0.834146341	0.826600373	0.005910165
AT1TE41230	0.146620848	0.121212121	0.223533605	0.095257235	0.085365854	0.939759036	0.151412776	0.157925751	0.16286645	0.633741259	0.607263923	0.56527119	0.564975248	0.524956971	0.577486911	0.517708654	0.467855941	0.389115646	0.47767481	0.474024226	0.387961336	0.44576523	0.39404376	0.422425033	0.205633803	0.224962406	0.691066282	0.58924612	0.527614571	0.407878539	0.510675273	0.499379909	0.400153218	0.294510507	0.506807867	0.292880259	0.372937294	0.28125	0.31573499	0.248294679	0.117940199	0.140822785	0.169760247	0.133996937	0.130126183	0.135552913	0.13190184	0.095490716	0.132024978	0.618524775	0.269636577	0.388059701	0.250598737	0.254625551	0.16440678	0.162921348	0.119688809	0.099261993	0.093512032	0.082256169	0.856099343	0.867346939	0.001801802
AT1TE41345	0.293871866	0.246504402	0.18386735	0.091483599	0.083852221	0.936439572	0.048067861	0.058773665	0.063003663	0.558376293	0.565810305	0.468488339	0.47384807	0.466199243	0.26955585	0.293702527	0.129177861	0.125576037	0.292739706	0.172339878	0.066104131	0.136355741	0.068432862	0.083449235	0.071507699	0.067921317	0.558880756	0.498823911	0.43939839	0.390450994	0.416288615	0.349485637	0.294816224	0.314737505	0.360803097	0.159165278	0.229930192	0.094812165	0.127483444	0.571069972	0.429614181	0.441411451	0.466284075	0.377515866	0.380689872	0.427582227	0.302114165	0.376841755	0.374683544	0.579337671	0.496301433	0.433079148	0.196745611	0.186468133	0.143366437	0.147800413	0.113215937	0.209255843	0.113117485	0.124747382	0.867974549	0.87086588	0.001908014
AT1TE41350	0.173124485	0.225352113	0.250863511	0.094901078	0.12505899	0.94591029	0.308386552	0.290153204	0.307113286	0.492321474	0.47392521	0.379157138	0.394845361	0.351330798	0.310530612	0.346618482	0.308131401	0.321372183	0.280793061	0.305349063	0.265693431	0.318480434	0.301248906	0.291283072	0.311483613	0.284100303	0.572177055	0.462656303	0.425974426	0.386056191	0.39546988	0.358249052	0.379729607	0.320056549	0.382265827	0.292565485	0.304644809	0.314369074	0.31129157	0.412411972	0.383006536	0.343275183	0.392377719	0.315249267	0.353504274	0.328192771	0.328741093	0.285576552	0.286891386	0.514593791	0.357005758	0.390039172	0.274828631	0.267284155	0.25721961	0.2396875	0.236862148	0.256209688	0.23437054	0.221876767	0.818620066	0.797691039	0.004041425
AT1TE41460	0.181235698	0.162328767	0.170546608	0.058254121	0.089481947	0.943268539	0.475893723	0.44930694	0.469354078	0.55383226	0.555294381	0.504691847	0.512963479	0.429585603	0.465722318	0.47640358	0.493045979	0.414435618	0.50779151	0.45564872	0.371125411	0.445972495	0.19683985	0.384218774	0.3991303	0.411585563	0.601217999	0.510555041	0.522028343	0.49489412	0.384428749	0.396853666	0.501189094	0.30854184	0.487843672	0.304891669	0.400819672	0.263666051	0.188417524	0.570742125	0.141497045	0.173622173	0.1519245	0.097931265	0.106805665	0.122611465	0.105766526	0.093989071	0.0923388	0.53687936	0.400229687	0.41918729	0.199083344	0.200227964	0.094479005	0.178420135	0.117861837	0.115595456	0.104479902	0.083086053	0.828575837	0.819645006	0.004651163
AT1TE41580	0.022590361	0.011160714	0.025564987	0.012233375	0.016819572	0.875593952	0.087908145	0.04110591	0.028160575	0.507208041	0.481261984	0.353130755	0.33850365	0.331866871	0.224156306	0.206301748	0.098478223	0.091859857	0.146689498	0.152092609	0.082354337	0.150782361	0.08288221	0.115222568	0.113335213	0.085511511	0.527929441	0.367346939	0.398667602	0.269215913	0.282156778	0.195746095	0.171525137	0.294484121	0.226224201	0.177547771	0.134110787	0.165901263	0.121199671	0.442056075	0.289173789	0.264808362	0.26816	0.170403587	0.130365022	0.103502352	0.152400835	0.112581188	0.049152947	0.525347426	0.331174838	0.340770791	0.21892089	0.215053763	0.169657423	0.155726725	0.133754608	0.169662567	0.083183106	0.11800386	0.800817757	0.765240642	0.003304693
AT1TE41735	0.223333333	0.152777778	0.251928764	0.10675563	0.18079096	0.931163955	0.580331412	0.597747748	0.594272076	0.67689464	0.670504386	0.684139785	0.693196406	0.611287254	0.629716981	0.60343688	0.627017544	0.551077788	0.647959184	0.630678781	0.620743845	0.603406326	0.578816509	0.613753582	0.624592834	0.613031915	0.716386555	0.684782609	0.637004405	0.667396061	0.652125897	0.622923588	0.645092838	0.490676417	0.638949672	0.599547511	0.523809524	0.608187135	0.600896861	0.725543478	0.683804627	0.577981651	0.62633833	0.589171975	0.542857143	0.584541063	0.568783069	0.59602649	0.608294931	0.709035222	0.569553806	0.557522124	0.50139795	0.49168207	0.354961832	0.394324122	0.348005502	0.32721202	0.364457831	0.284576394	0.839265212	0.81766055	0.014827018
AT1TE41745	0.221245701	0.182484568	0.269802053	0.118250695	0.152123192	0.942698983	0.516601984	0.526075281	0.550830111	0.64477082	0.634993412	0.589725729	0.598482933	0.559950417	0.564303336	0.533639755	0.551712483	0.508320164	0.552963215	0.509792536	0.525224389	0.494271686	0.483363549	0.514225029	0.535233771	0.528517604	0.677017961	0.592003901	0.577601411	0.570507215	0.570738603	0.553067993	0.56584037	0.409647283	0.564818085	0.534386144	0.554592721	0.528776423	0.519547578	0.617246241	0.605575326	0.528604119	0.594316269	0.484217829	0.445135406	0.533986014	0.489736918	0.517237252	0.517088327	0.637791099	0.480257857	0.473851488	0.380139295	0.351700474	0.314672686	0.320668135	0.278111846	0.304726599	0.277001165	0.266621667	0.826687117	0.819263127	0.01483435
AT1TE41860	0.101744186	0.166666667	0.203344901	0.112354714	0.118046133	0.959935897	0.390699378	0.374865966	0.35483871	0.588837793	0.571108623	0.482492997	0.464084507	0.441201235	0.361376673	0.377736664	0.390321936	0.342034203	0.403491756	0.395428271	0.38993037	0.401123596	0.372253052	0.39087864	0.422230799	0.402207658	0.65926893	0.476313079	0.537086685	0.430178069	0.493565481	0.423059042	0.377343113	0.334571833	0.453451883	0.405275779	0.369458128	0.391828533	0.409907458	0.364341085	0.474	0.438423645	0.493116395	0.498204668	0.471872376	0.463513514	0.352300242	0.44148669	0.445402299	0.585911602	0.411375661	0.416666667	0.203804348	0.295489103	0.225609756	0.20971867	0.280608365	0.24137931	0.187709497	0.21450737	0.824534161	0.797307997	0.017118402
AT1TE42210	0.156558533	0.121262458	0.253697818	0.091251885	0.107305936	0.934414149	0.025890638	0.032980501	0.088637716	0.52745389	0.544880593	0.465693092	0.463032581	0.434455886	0.336479471	0.330953926	0.20587079	0.297597043	0.311948677	0.239787507	0.21550978	0.388541667	0.151397352	0.275692841	0.114476075	0.133039324	0.612565445	0.451456311	0.468019409	0.382796781	0.377389859	0.361461505	0.339715695	0.262190402	0.365095286	0.317901235	0.359832636	0.339261286	0.41347207	0.385798817	0.254746835	0.32398317	0.267673049	0.309791332	0.234418605	0.253308129	0.328382838	0.173101673	0.147959184	0.570362179	0.347480106	0.351963746	0.241763037	0.240331492	0.228456914	0.202843273	0.172678888	0.184294872	0.21859878	0.215849522	0.818490823	0.804140127	0.005974608
AT1TE42225	0.12012987	0.171003717	0.154124065	0.078680203	0.070226774	0.943864878	0.164014404	0.180563542	0.203677511	0.536260623	0.560935577	0.281175418	0.300555115	0.263459336	0.22237665	0.19695633	0.198472385	0.152548093	0.230769231	0.152155537	0.134281201	0.182936203	0.14589051	0.169046447	0.184250379	0.169539078	0.590442162	0.455378351	0.3303989	0.189720999	0.187122079	0.216944444	0.230306449	0.166301969	0.187341772	0.143458731	0.177734375	0.19965943	0.210579858	0.497959184	0.384615385	0.568965517	0.486792453	0.388489209	0.379679144	0.398058252	0.448717949	0.461206897	0.431372549	0.573843762	0.293402778	0.228377065	0.149711767	0.110649351	0.090217391	0.09604646	0.115333628	0.094933712	0.085918322	0.09708063	0.848385331	0.847739362	0.005949162
AT1TE42395	0.078886311	0.109433962	0.180086295	0.06869601	0.075898802	0.939104916	0.258900687	0.270093458	0.27960199	0.400387188	0.429429429	0.283427495	0.285872576	0.322978421	0.25281602	0.270341207	0.192647478	0.247322971	0.304713805	0.255797275	0.201527615	0.263803681	0.227054034	0.253413655	0.269545306	0.277657267	0.516320475	0.437590361	0.357329355	0.330843585	0.368594264	0.316504854	0.349751113	0.282934132	0.284174213	0.296958855	0.304075235	0.16576087	0.354049924	0.274324324	0.272552783	0.309292649	0.283715507	0.242574257	0.212367779	0.241837969	0.317073171	0.221174453	0.195412065	0.433140267	0.296943231	0.323051948	0.249726895	0.224341508	0.260273973	0.168929712	0.172683514	0.178374656	0.121044046	0.148545706	0.763850416	0.768588771	0.012202563
AT1TE42800	0.099756691	0.03358209	0.076181901	0.02757079	0.014876033	0.941551541	0.13475353	0.147030185	0.167774086	0.491535671	0.54057377	0.413239075	0.418945313	0.412619344	0.197566213	0.2465	0.21677763	0.177857143	0.206756757	0.211227787	0.179870792	0.239130435	0.189788054	0.244650787	0.18404908	0.157608696	0.587230216	0.413961039	0.346601347	0.228716645	0.305263158	0.320364742	0.273071462	0.305804216	0.242211838	0.174875089	0.167664671	0.187238494	0.161445783	0.407335907	0.230978261	0.268292683	0.263345196	0.231780167	0.169916435	0.202772964	0.195505618	0.126661454	0.133870968	0.610817942	0.400826446	0.450928382	0.300957107	0.254002911	0.15060241	0.198255814	0.206577595	0.148805461	0.149238045	0.088633994	0.771111111	0.740105541	0.006936416
AT1TE42890	0.172486772	0.170875421	0.220186107	0.110001536	0.138362396	0.936968484	0.273134824	0.275633419	0.299790356	0.553347145	0.564131768	0.410796037	0.417203043	0.381071223	0.364428069	0.386031463	0.289275498	0.309640238	0.382231971	0.294490618	0.236852702	0.289024783	0.256090359	0.257491951	0.279961534	0.271624899	0.609010011	0.482853892	0.456515621	0.34502635	0.383259522	0.315465981	0.348391035	0.240879014	0.376736402	0.286584389	0.269315673	0.295426195	0.330025262	0.410088744	0.409624413	0.2697118	0.402825746	0.324137931	0.274647887	0.311640697	0.277680907	0.306778087	0.302098408	0.553122398	0.300381841	0.268334771	0.259328498	0.191685268	0.180094787	0.179747152	0.186751074	0.167118338	0.162884161	0.171357908	0.854795259	0.83283663	0.016974918
AT1TE43010	0.17452007	0.193661972	0.261105681	0.096766351	0.1296875	0.944309927	0.523485585	0.541644909	0.554144385	0.610370212	0.620091865	0.544860518	0.542211233	0.561440336	0.516796641	0.523452518	0.522568013	0.468101864	0.534789233	0.499238501	0.456772334	0.455773126	0.473123607	0.518137104	0.528029323	0.528819582	0.629761136	0.593077371	0.537137681	0.534173144	0.552186074	0.517560976	0.518188567	0.330627598	0.501044386	0.528282828	0.498876404	0.520742358	0.530293758	0.566849101	0.433566434	0.449438202	0.511996161	0.4349631	0.181091251	0.411931818	0.38776838	0.412769784	0.478286045	0.593585059	0.398443029	0.339471577	0.253488996	0.241651797	0.17826087	0.188237915	0.13884993	0.118013595	0.099536608	0.062245079	0.842415985	0.839892665	0.00143472
AT1TE43040	0.020325203	0.04494382	0.044890137	0.005595524	0.022222222	0.885343968	0.312140683	0.268795473	0.320474777	0.430815508	0.419907407	0.3509342	0.349878935	0.337221095	0.339084771	0.326767677	0.318095238	0.235340109	0.308457711	0.275085034	0.266225166	0.283662478	0.273596674	0.261937877	0.316939891	0.294416244	0.47047619	0.40302267	0.357397504	0.286885246	0.345190381	0.331858407	0.347924957	0.238062043	0.313541667	0.31372549	0.375	0.308139535	0.325405405	0.387152778	0.296551724	0.273809524	0.267326733	0.262798635	0.222081218	0.271221532	0.251282051	0.215490798	0.208588957	0.429468599	0.31010453	0.302681992	0.193534294	0.17599278	0.240963855	0.168968318	0.170422535	0.181962025	0.136470588	0.168522643	0.67816092	0.672340426	0.014098691
AT1TE43050	0.410309278	0.332330827	0.368685115	0.135439361	0.229226361	0.95256167	0.543196203	0.563733333	0.577251185	0.647389809	0.667194929	0.605355064	0.598564329	0.613888889	0.561075661	0.562570462	0.560006162	0.518462698	0.544018059	0.491997369	0.510127827	0.530876494	0.482772517	0.533831184	0.561165707	0.592947103	0.69549047	0.636878814	0.616090332	0.613087935	0.607040913	0.586511441	0.583333333	0.423260675	0.570530099	0.507478081	0.516025641	0.514722537	0.547813551	0.621111111	0.539473684	0.541899441	0.598324691	0.48660391	0.424625099	0.596034696	0.483935743	0.539667897	0.539800995	0.657792208	0.452201933	0.463903743	0.393416928	0.365892714	0.269230769	0.347018922	0.260896638	0.303523936	0.28282514	0.231124807	0.820857326	0.841269841	0.016129032
AT1TE43225	0.201195219	0.143403442	0.261513761	0.118148148	0.192771084	0.947368421	0.586878272	0.602086706	0.606965174	0.701975424	0.675160698	0.648783088	0.659285355	0.628101332	0.640610105	0.624203822	0.608437405	0.574537037	0.608910891	0.603356031	0.595893142	0.530982906	0.590150074	0.606749473	0.663829787	0.614766759	0.735034803	0.656477438	0.665176757	0.653949731	0.652802893	0.640816327	0.665638348	0.408446265	0.630567276	0.628231644	0.522648084	0.629388817	0.611083375	0.704957678	0.669971671	0.673611111	0.649591046	0.591380686	0.569216758	0.604848485	0.589378238	0.625692695	0.621938232	0.55141218	0.511827957	0.455900621	0.371454099	0.394849785	0.262184874	0.350526316	0.302890173	0.342345506	0.275409836	0.271062271	0.87797619	0.863692689	0.00610998
AT1TE43355	0.236374068	0.238357843	0.291374024	0.127202707	0.187273824	0.945069942	0.538675891	0.578251674	0.620821114	0.671767148	0.689309006	0.62710643	0.62413674	0.614785431	0.600343961	0.579334787	0.576112412	0.52726822	0.586437653	0.560479887	0.542631097	0.539568345	0.546493856	0.577098724	0.601052405	0.576718684	0.690521327	0.618470539	0.625980618	0.594176285	0.613634773	0.575467178	0.579838651	0.448796448	0.583855069	0.549868563	0.555882353	0.558802178	0.521382045	0.685603387	0.556001459	0.599557522	0.609767496	0.549295775	0.47623359	0.555904962	0.55691191	0.566968641	0.521633315	0.67495498	0.557713053	0.498922878	0.406312539	0.399333827	0.368088468	0.360714286	0.362956204	0.327015776	0.319988167	0.27762753	0.864895421	0.847090384	0.0070497
